label,nodes,edges,density,mean_degree,max_degree,degree_var,diameter,char_path,efficiency,avg_clustering,transitivity,n_triangles,mean_betweenness,max_betweenness,betweenness_centralization,lambda_1,lambda_2,spectral_gap,spectral_radius,assortativity,sigma,omega,modularity_Q,n_communities,rich_club_k1,rich_club_k2,rich_club_k5
brain_10,69,409,0.17433930093776642,11.855072463768115,42,33.25435832808234,4,2.1717817561807333,0.5324666098323405,0.4316815144590977,0.3828530517272239,713,0.017489279942996018,0.477289271271049,0.01392721659421498,14.450631536983016,12.201725465088733,2.2489060718942824,14.450631536983016,-0.1274814165737425,2.1674588003057607,0.25526750466836423,0.4434663829125842,2,0.17433930093776642,0.18317503392130258,0.2238354506957048
brain_11,69,408,0.17391304347826086,11.826086956521738,30,24.491493383742906,4,2.2766410912190964,0.5159491332764989,0.3941204731674048,0.3831242873432155,672,0.019054344645061137,0.34018375616032026,0.00972692247346056,14.131131429123528,12.305371570411328,1.8257598587121997,14.131131429123528,0.03972805727764898,1.8936506873485277,0.2699064614851602,0.45757340926566703,3,0.17391304347826086,0.17822651448639157,0.21858562244301577
brain_12,69,404,0.17220801364023872,11.710144927536232,38,25.510186935517755,5,2.2450980392156863,0.5217320261437888,0.39951723800492145,0.3779527559055118,656,0.018583552824114728,0.45110496673163153,0.013100955908518681,13.830816274752431,12.01456627598723,1.8162499987652012,13.830816274752431,-0.06826212971933356,1.974473270610936,0.2764867991066099,0.44895414665228894,3,0.1769095697980685,0.18601398601398603,0.20306716023268112
brain_13,69,365,0.1555839727195226,10.579710144927537,28,20.79437093047679,4,2.4083546462063086,0.4938192668371668,0.3461980480163726,0.35168485999050786,494,0.021020218600094155,0.43395932336656345,0.01250781309432567,12.784288317259527,11.034850619612559,1.749437697646968,12.784288317259527,-0.059951441457373446,1.8350357590751836,0.32594197795356794,0.45965847250891345,2,0.16417910447761194,0.1682983682983683,0.20488721804511278
brain_14,69,383,0.16325660699062233,11.101449275362318,42,27.656374711195124,4,2.221227621483376,0.5225561238988354,0.3807218193615109,0.35206303130831434,566,0.01822727793258771,0.5224296868400321,0.015272153737751709,13.468499889777588,11.331975084876415,2.136524804901173,13.468499889777588,-0.06935217276271752,2.0395442207151455,0.3302857952377364,0.4390581434190703,3,0.16325660699062233,0.1672519754170325,0.18984664198836596
brain_15,69,390,0.16624040920716113,11.304347826086957,35,25.40012602394455,4,2.346547314578005,0.5071042909917578,0.39658884100599,0.3867211440245148,631,0.020097721113104563,0.5572129990854868,0.01626907558387977,13.708496070823507,11.926492172666862,1.7820038981566455,13.708496070823507,-0.06507676965951989,1.964128973360996,0.2541946771512509,0.45971071663379354,3,0.16624040920716113,0.17458163726820444,0.2092343658679135
brain_16,69,385,0.16410912190963342,11.159420289855072,38,27.40936777987818,5,2.2745098039215685,0.5144359192952538,0.37077946242705967,0.36133415688696724,585,0.019022534386889084,0.4575294697032684,0.013282255722922251,13.572439576849895,11.514987314007827,2.0574522628420677,13.572439576849895,-0.0770056598130343,1.9270905865955774,0.3224944695997328,0.44874009107775337,3,0.17322478516508366,0.17322478516508366,0.2062146892655367
brain_17,69,395,0.16837169650468883,11.44927536231884,38,25.812644402436465,5,2.257459505541347,0.5194799658994032,0.3734594793788494,0.346751693901953,580,0.01876805232151264,0.43051736334033974,0.012471774565534064,13.675784097078147,11.59683488931646,2.0789492077616867,13.675784097078147,-0.06391012760587678,1.8973385934357558,0.31730852389994335,0.4433776638359238,2,0.17295873573309922,0.17295873573309922,0.2005464480874317
brain_18,69,380,0.16197783461210571,11.014492753623188,32,21.202688510817055,4,2.394714407502131,0.4996803069053685,0.3632047200032189,0.35111307031077804,531,0.02081663294779301,0.54394474005663,0.015845407985291445,13.263023950773466,11.344653181780432,1.918370768993034,13.263023950773466,-0.029321068935088932,1.8224904144142808,0.29419543641250934,0.4579362880886427,3,0.16197783461210571,0.16593503072870938,0.19717514124293786
brain_19,69,376,0.16027280477408354,10.898550724637682,37,27.88825876916614,4,2.2502131287297527,0.5150610969025292,0.3729716124452967,0.3548249359521776,554,0.018659897443727654,0.4321506466182945,0.012524522253306667,13.398846420884356,11.54155182275344,1.857294598130915,13.398846420884356,-0.06474541651968556,2.0268844362362364,0.3363809165097952,0.4554202976459937,3,0.16027280477408354,0.16824966078697423,0.20689655172413793
